session_id,customer_id,campaign_id,session_date,pages_viewed,converted
2648,1435,3,2024-11-08,7,0
2649,640,13,2022-06-08,9,0
2650,613,1,2024-05-03,6,1
2651,1064,3,2022-03-28,4,0
2652,1283,8,2023-01-22,3,0
2653,196,6,2022-01-01,3,1
2654,1293,1,2024-07-26,10,0
2655,683,13,2024-02-25,3,0
2656,334,19,2022-10-18,3,1
2657,969,14,2024-07-06,5,0
2658,1132,17,2023-07-02,6,0
2659,306,14,2022-03-24,1,1
2660,1178,4,2024-12-03,10,0
2661,602,15,2022-01-15,3,1
2662,610,16,2022-08-03,8,1
2663,1019,9,2023-04-18,1,1
2664,140,9,2023-07-29,4,1
2665,746,20,2023-03-13,6,0
2666,951,11,2024-05-28,7,1
2667,718,14,2023-08-12,9,1
2668,711,19,2022-02-03,4,0
2669,668,1,2023-06-22,4,0
2670,389,7,2023-05-30,1,0
2671,1150,3,2022-07-04,9,0
2672,86,12,2022-07-30,4,0
2673,1013,10,2024-12-20,4,0
2674,246,3,2022-07-09,4,1
2675,902,14,2023-11-16,8,0
2676,1339,19,2022-11-26,5,0
2677,283,5,2023-10-27,8,1
2678,905,7,2023-03-23,4,0
2679,780,15,2022-05-13,10,1
2680,333,5,2022-05-19,5,0
2681,538,13,2022-11-23,4,1
2682,989,8,2023-10-17,6,0
2683,282,11,2024-05-20,5,0
2684,635,18,2022-08-04,6,0
2685,1450,1,2022-01-23,8,1
2686,407,11,2023-10-22,8,1
2687,1301,9,2022-06-29,7,0
2688,952,7,2024-03-24,1,1
2689,925,12,2024-10-06,10,0
2690,513,16,2022-06-20,5,1
2691,1460,19,2024-01-31,7,1
2692,1360,5,2022-09-30,9,0
2693,1157,10,2024-11-05,5,0
2694,385,7,2023-11-04,10,0
2695,341,20,2022-01-27,8,0
2696,752,13,2022-08-17,3,1
2697,1134,18,2022-03-17,2,0
2698,1418,18,2024-07-04,5,1
2699,1137,15,2024-12-18,2,1
2700,102,1,2024-09-11,2,0
2701,1110,18,2022-11-29,7,1
2702,300,6,2023-02-18,9,1
2703,431,10,2022-02-22,10,1
2704,116,14,2023-05-10,4,0
2705,670,13,2024-05-12,8,0
2706,228,19,2023-08-12,5,1
2707,829,3,2023-09-21,8,1
2708,37,15,2022-10-31,1,1
2709,1356,11,2024-02-05,6,0
2710,832,9,2024-04-10,6,0
2711,157,15,2022-05-06,2,0
2712,1079,1,2022-09-07,7,1
2713,984,9,2022-10-12,9,1
2714,688,7,2024-04-06,4,1
2715,1343,5,2022-08-09,3,0
2716,185,15,2024-07-11,6,1
2717,698,1,2022-10-29,9,1
2718,937,7,2022-05-19,9,1
2719,311,6,2024-08-05,10,0
2720,936,2,2024-01-10,4,1
2721,1366,5,2024-01-21,8,0
2722,677,14,2024-05-09,6,1
2723,621,13,2022-04-08,9,0
2724,1260,15,2022-12-02,1,1
2725,322,7,2023-09-19,1,0
2726,611,15,2024-12-17,7,0
2727,1217,1,2023-05-19,4,1
2728,1444,13,2023-06-05,8,1
2729,1244,11,2024-07-13,5,1
2730,542,4,2022-12-31,10,0
2731,222,14,2023-10-27,5,0
2732,760,8,2022-02-22,4,0
2733,1471,7,2024-08-25,8,1
2734,1286,18,2024-12-23,3,0
2735,930,14,2022-02-03,2,0
2736,783,20,2024-12-30,10,0
2737,1310,2,2024-07-21,9,1
2738,1276,12,2024-07-08,5,1
2739,1095,11,2022-11-10,7,1
2740,1097,17,2022-07-29,1,0
2741,385,15,2024-09-16,4,1
2742,565,13,2024-12-11,9,0
2743,978,18,2022-02-21,4,0
2744,243,16,2022-03-27,2,1
2745,518,5,2024-02-15,8,1
2746,144,4,2022-04-19,9,0
2747,1164,12,2023-10-04,2,0
2748,565,20,2023-08-06,1,0
2749,461,11,2024-02-21,10,0
2750,1181,5,2022-01-18,5,0
2751,1354,15,2023-02-06,6,1
2752,1115,9,2023-04-17,9,0
2753,1236,11,2023-11-15,7,1
2754,773,20,2024-05-27,3,1
2755,1089,1,2022-10-20,7,0
2756,726,20,2023-09-28,5,1
2757,558,17,2024-02-23,5,0
2758,1328,4,2023-01-17,6,1
2759,270,20,2024-09-29,9,0
2760,1472,11,2023-06-08,7,0
2761,1157,4,2022-01-20,6,1
2762,1186,20,2024-10-23,9,0
2763,877,13,2024-09-04,4,0
2764,88,6,2022-08-13,8,1
2765,538,15,2023-12-11,10,0
2766,903,11,2022-08-08,5,1
2767,156,3,2024-11-21,9,1
2768,863,17,2022-02-27,2,0
2769,1394,11,2023-03-10,9,0
2770,104,16,2022-09-28,5,0
2771,956,4,2022-06-08,4,1
2772,1071,18,2024-08-09,6,0
2773,1449,14,2023-07-01,2,0
2774,239,4,2024-02-24,10,0
2775,259,2,2024-08-25,2,1
2776,1164,5,2024-09-06,5,1
2777,325,15,2022-08-06,6,1
2778,583,1,2023-03-08,2,0
2779,1441,3,2023-06-20,5,0
2780,172,7,2023-04-22,10,1
2781,924,18,2024-07-09,6,0
2782,1409,2,2023-10-27,8,1
2783,1159,17,2022-01-29,4,0
2784,1233,16,2023-11-24,10,1
2785,1060,18,2023-10-13,8,0
2786,743,20,2022-06-10,9,1
2787,485,8,2024-04-14,3,0
2788,715,5,2024-10-18,8,0
2789,1120,14,2022-06-06,7,1
2790,1411,11,2022-10-27,4,1
2791,943,13,2022-05-02,8,0
2792,905,13,2022-07-10,6,1
2793,1155,1,2022-10-30,4,0
2794,964,16,2023-10-16,3,1
2795,298,12,2024-10-23,4,1
2796,1023,17,2024-07-08,6,1
2797,503,7,2024-12-22,7,0
2798,63,4,2024-08-09,1,1
2799,493,18,2023-05-17,5,0
2800,1267,17,2024-11-12,2,0
2801,309,7,2023-11-26,2,1
2802,503,20,2024-06-24,2,0
2803,15,1,2023-06-20,8,1
2804,950,11,2024-07-23,5,0
2805,1395,20,2023-06-23,9,0
2806,1170,17,2023-09-16,10,1
2807,374,20,2024-08-23,5,1
2808,829,3,2022-11-28,1,1
2809,87,6,2023-04-18,6,1
2810,85,6,2023-03-06,1,0
2811,1027,12,2023-07-27,3,0
2812,585,5,2024-11-02,4,0
2813,391,20,2024-02-22,5,1
2814,908,10,2024-09-16,5,1
2815,1412,16,2024-12-06,8,1
2816,252,2,2023-03-20,5,1
2817,1444,4,2024-07-19,3,1
2818,253,19,2022-06-21,5,1
2819,786,20,2024-07-11,5,0
2820,1401,11,2023-11-22,8,0
2821,1193,10,2024-03-05,9,1
2822,795,9,2024-04-13,7,0
2823,555,20,2022-04-09,5,0
2824,536,14,2023-08-17,9,0
2825,256,1,2022-10-02,10,1
2826,630,18,2022-01-21,10,1
2827,1208,8,2022-10-20,6,0
2828,507,14,2022-01-01,3,1
2829,61,13,2023-06-09,4,1
2830,408,6,2024-08-15,4,1
2831,1243,5,2023-02-04,1,0
2832,591,11,2024-11-20,8,0
2833,280,1,2022-07-06,1,1
2834,859,11,2023-01-05,7,1
2835,306,6,2023-12-22,6,0
2836,746,1,2024-06-02,1,0
2837,226,2,2022-04-22,10,1
2838,896,13,2022-12-14,9,1
2839,419,18,2022-05-21,6,1
2840,165,16,2023-06-08,10,0
2841,734,8,2022-03-31,9,1
2842,1301,13,2023-04-02,4,0
2843,139,6,2023-09-25,7,0
2844,336,10,2023-10-15,5,0
2845,639,20,2023-08-28,4,1
2846,1113,15,2022-09-03,6,1
2847,137,9,2023-09-21,3,0
2848,648,11,2024-12-22,2,1
2849,730,19,2023-01-03,3,0
2850,364,12,2022-08-08,2,1
2851,1485,15,2022-07-19,9,1
2852,456,10,2024-09-26,8,1
2853,1326,4,2022-10-14,10,0
2854,624,14,2022-10-04,6,1
2855,311,15,2024-09-20,5,0
2856,769,5,2023-05-23,4,1
2857,769,7,2023-04-29,3,1
2858,533,7,2023-08-21,8,0
2859,469,9,2023-10-01,8,1
2860,1327,15,2024-02-09,7,1
2861,486,11,2023-01-05,3,0
2862,95,6,2022-09-02,9,0
2863,632,8,2023-10-21,9,1
2864,1175,11,2023-11-06,10,0
2865,297,5,2023-05-14,1,0
2866,974,15,2024-03-12,6,0
2867,593,6,2022-04-13,5,1
2868,55,5,2023-04-09,5,0
2869,1142,17,2023-12-09,6,0
2870,1481,7,2024-05-07,4,0
2871,709,3,2023-09-02,3,0
2872,1421,10,2022-01-12,2,1
2873,893,18,2022-03-09,10,1
2874,525,19,2023-05-02,6,0
2875,927,11,2022-06-25,3,1
2876,1273,18,2022-02-13,5,1
2877,4,4,2024-02-17,7,1
2878,634,18,2024-04-14,6,1
2879,730,8,2022-05-29,5,1
2880,853,3,2023-06-23,5,0
2881,466,17,2024-10-30,6,0
2882,693,3,2023-09-04,4,0
2883,93,18,2024-12-24,4,1
2884,814,13,2022-08-30,8,0
2885,608,14,2023-11-23,3,1
2886,204,6,2023-06-28,9,0
2887,1428,17,2022-04-08,1,1
2888,466,18,2022-08-30,10,0
2889,113,3,2024-07-01,2,0
2890,434,18,2024-07-16,10,1
2891,1419,5,2024-10-04,10,0
2892,1083,18,2022-06-27,10,1
2893,861,9,2022-12-02,7,0
2894,376,6,2024-04-28,10,0
2895,537,3,2022-07-01,10,0
2896,810,5,2023-06-24,10,1
2897,477,8,2023-12-18,10,0
2898,1358,15,2023-05-01,10,0
2899,1414,3,2022-11-18,7,0
2900,756,7,2022-01-14,2,0
2901,1166,13,2022-11-01,5,1
2902,288,18,2023-11-26,7,0
2903,643,10,2023-10-29,2,0
2904,693,11,2024-06-08,3,0
2905,39,19,2022-08-25,8,1
2906,342,18,2024-04-27,4,1
2907,577,13,2023-02-28,8,1
2908,1223,14,2023-11-12,7,0
2909,297,16,2022-06-08,1,1
2910,62,9,2023-01-29,10,0
2911,1408,8,2023-09-28,6,0
2912,1174,20,2022-11-03,2,1
2913,303,5,2024-12-07,5,1
2914,516,11,2022-11-18,9,0
2915,718,13,2022-06-26,10,0
2916,1266,16,2022-06-09,9,0
2917,44,12,2023-04-13,5,0
2918,95,16,2024-04-18,7,0
2919,951,6,2023-05-18,8,1
2920,86,1,2023-11-24,10,0
2921,750,11,2022-11-19,1,0
2922,941,14,2022-01-11,10,0
2923,997,10,2023-09-16,6,0
2924,138,12,2022-12-26,6,0
2925,736,3,2023-04-22,2,0
2926,1420,15,2024-07-21,10,1
2927,1468,1,2022-11-12,9,1
2928,508,12,2024-08-15,1,1
2929,325,5,2023-04-06,4,1
2930,1255,12,2023-05-19,3,0
2931,16,11,2024-07-31,6,1
2932,801,19,2023-05-22,6,0
2933,261,18,2024-07-02,5,0
2934,451,20,2023-01-15,2,0
2935,910,13,2024-01-09,7,0
2936,110,6,2022-01-17,10,0
2937,801,7,2023-03-23,8,0
2938,78,12,2022-03-19,2,1
2939,767,12,2022-12-16,7,1
2940,516,15,2024-06-23,8,1
2941,253,16,2024-11-05,4,0
2942,836,4,2023-09-09,5,1
2943,823,17,2022-06-04,8,0
2944,1207,6,2022-04-27,7,0
2945,75,14,2022-02-02,9,1
2946,75,7,2024-07-14,6,0
2947,372,3,2023-04-20,5,0
2948,829,6,2023-09-14,6,1
2949,1392,19,2024-02-10,6,0
2950,602,9,2023-09-11,1,1
2951,201,6,2024-06-08,1,1
2952,770,10,2023-09-14,1,1
2953,1286,15,2022-02-07,8,1
2954,822,5,2022-01-29,5,1
2955,78,7,2023-11-26,2,0
2956,335,18,2024-07-25,5,0
2957,697,17,2023-10-20,4,1
2958,1226,9,2023-01-09,10,0
2959,898,10,2022-12-02,4,1
2960,1277,15,2022-07-14,1,0
2961,1169,9,2024-04-02,10,1
2962,131,14,2024-02-01,3,0
2963,188,5,2022-02-18,7,1
2964,1026,15,2023-09-15,10,0
2965,377,3,2023-07-20,7,1
2966,1151,9,2022-09-01,2,0
2967,267,20,2024-10-01,5,0
2968,458,13,2024-08-07,6,1
2969,1111,10,2024-09-19,7,0
2970,1255,11,2022-05-12,1,1
2971,317,5,2023-06-21,8,0
2972,183,13,2024-02-18,3,0
2973,1092,7,2023-05-27,5,0
2974,1353,18,2022-11-18,8,1
2975,241,14,2022-05-14,9,0
2976,1333,4,2022-04-19,9,1
2977,334,8,2022-04-04,4,0
2978,1423,4,2023-01-03,7,0
2979,295,18,2024-10-29,4,1
2980,354,20,2023-06-09,5,0
2981,500,16,2023-03-04,7,1
2982,796,4,2022-05-11,7,0
2983,720,9,2023-06-28,8,1
2984,1434,16,2024-04-08,9,1
2985,503,18,2023-11-26,4,0
2986,742,19,2022-01-24,2,1
2987,336,6,2023-06-02,3,0
2988,1186,9,2022-02-07,5,1
2989,770,13,2024-12-24,3,1
2990,1360,17,2023-11-13,4,1
2991,559,19,2024-12-28,6,1
2992,357,7,2023-06-03,4,1
2993,607,12,2024-08-19,2,0
2994,1157,12,2024-09-06,1,1
2995,1404,20,2022-11-12,3,1
2996,1121,9,2023-12-23,3,0
2997,599,5,2023-07-30,1,0
2998,955,6,2024-04-19,7,0
2999,1153,16,2024-02-26,9,0
3000,907,2,2023-12-20,2,0
3001,552,13,2024-09-20,5,0
3002,221,12,2023-12-10,4,1
3003,1162,8,2023-03-25,8,1
3004,1215,16,2023-04-21,9,1
3005,310,8,2024-02-29,2,1
3006,944,11,2023-10-14,6,1
3007,1265,13,2022-07-19,6,1
3008,1387,20,2024-03-06,5,0
3009,240,4,2024-08-20,4,1
3010,221,10,2023-11-21,5,0
3011,699,13,2022-02-08,7,1
3012,803,16,2022-07-23,10,1
3013,1414,9,2024-12-21,5,1
3014,431,3,2022-02-25,3,1
3015,802,7,2023-05-26,5,1
3016,957,17,2022-03-23,1,1
3017,101,12,2022-05-29,6,0
3018,1047,7,2024-12-11,8,0
3019,1227,3,2024-12-05,9,1
3020,1391,17,2023-05-17,6,0
3021,1185,7,2022-07-01,7,1
3022,582,5,2024-01-30,1,0
3023,6,15,2023-10-30,8,1
3024,940,13,2022-05-11,6,0
3025,87,14,2024-06-13,10,1
3026,552,13,2022-11-18,7,0
3027,469,11,2023-09-19,10,1
3028,157,13,2024-05-08,2,1
3029,1352,18,2023-07-25,1,1
3030,360,18,2022-03-19,9,1
3031,717,4,2022-09-16,9,0
3032,1295,9,2024-08-13,7,1
3033,1326,15,2022-05-28,4,1
3034,1144,4,2024-02-04,7,1
3035,595,17,2024-10-03,7,0
3036,860,7,2023-09-06,9,0
3037,511,12,2023-07-20,1,0
3038,209,11,2023-12-13,1,1
3039,661,1,2023-12-04,2,0
3040,53,17,2024-07-15,6,1
3041,431,14,2023-11-23,5,0
3042,272,10,2024-08-02,6,0
3043,1446,7,2022-07-26,1,1
3044,201,5,2024-12-04,6,1
3045,1116,16,2024-09-23,8,0
3046,612,13,2023-11-25,3,1
3047,180,15,2023-10-26,1,1
3048,107,19,2023-11-30,5,1
3049,1126,2,2023-11-26,4,0
3050,1470,10,2023-04-06,4,0
3051,174,13,2022-05-31,8,0
3052,1288,15,2024-10-22,8,0
3053,841,12,2023-05-09,2,0
3054,376,9,2024-01-26,2,1
3055,453,6,2023-12-26,8,0
3056,683,15,2022-02-02,6,0
3057,1029,4,2024-06-29,9,1
3058,581,14,2023-06-13,4,1
3059,38,9,2024-03-29,6,0
3060,248,10,2023-04-04,10,0
3061,1029,13,2022-06-30,9,1
3062,1282,11,2023-09-05,6,0
3063,366,3,2023-03-29,2,0
3064,63,7,2024-02-15,7,1
3065,1491,6,2023-05-30,1,1
3066,1496,11,2022-11-08,5,1
3067,1373,8,2024-02-29,6,1
3068,815,6,2024-12-14,10,0
3069,583,1,2023-02-14,6,1
3070,1214,17,2024-10-14,9,0
3071,1166,3,2023-08-01,5,0
3072,233,20,2022-06-23,9,1
3073,104,1,2024-08-13,4,1
3074,1474,9,2022-07-25,6,1
3075,1490,18,2022-11-10,6,0
3076,541,1,2022-02-13,10,1
3077,191,20,2024-10-11,2,0
3078,82,16,2024-03-14,7,1
3079,153,10,2023-01-25,1,0
3080,1110,15,2024-06-11,7,0
3081,99,15,2024-08-17,9,1
3082,320,10,2022-10-02,4,1
3083,999,3,2022-10-30,1,1
3084,277,9,2024-11-18,7,0
3085,567,1,2024-05-22,9,1
3086,979,12,2022-12-22,4,0
3087,935,9,2024-12-23,9,0
3088,851,19,2023-04-04,5,0
3089,934,6,2022-05-30,5,1
3090,862,2,2022-02-28,3,1
3091,347,2,2022-04-02,6,1
3092,1348,1,2024-09-01,6,1
3093,1131,18,2022-08-03,1,1
3094,1171,7,2022-03-24,5,1
3095,1449,6,2022-05-10,10,0
3096,396,11,2023-06-12,4,0
3097,1464,3,2022-04-23,2,0
3098,744,8,2022-01-07,1,0
3099,1180,11,2023-09-30,4,0
3100,1029,14,2024-01-10,3,1
3101,856,6,2022-06-16,6,0
3102,505,1,2023-12-15,4,0
3103,1351,9,2024-10-13,10,1
3104,670,2,2024-09-24,10,0
3105,1379,12,2024-07-19,5,0
3106,1438,11,2024-02-18,5,1
3107,1417,4,2022-09-07,1,0
3108,665,3,2024-01-27,7,1
3109,1496,20,2022-04-13,6,1
3110,1413,9,2023-05-01,4,0
3111,411,8,2024-05-11,10,0
3112,549,6,2023-08-25,6,1
3113,1211,15,2022-03-17,5,0
3114,139,4,2022-06-04,5,0
3115,1186,8,2024-03-02,9,0
3116,1421,13,2024-01-31,8,0
3117,357,1,2022-12-29,10,0
3118,1018,4,2022-04-13,8,1
3119,890,12,2023-04-22,1,0
3120,337,5,2024-07-22,5,1
3121,894,10,2024-04-26,3,1
3122,777,3,2024-06-20,8,0
3123,702,2,2023-05-12,6,1
3124,133,7,2023-04-18,6,1
3125,810,15,2022-04-24,10,1
3126,748,13,2022-09-04,7,1
3127,740,7,2023-12-26,4,1
3128,66,10,2022-03-02,3,1
3129,1272,14,2022-10-21,1,1
3130,785,16,2024-12-12,10,0
3131,266,6,2022-03-21,8,0
3132,1235,1,2023-08-01,2,0
3133,847,3,2022-04-20,4,0
3134,1383,20,2022-01-02,8,0
3135,849,2,2024-08-26,7,1
3136,1214,12,2023-03-24,1,1
3137,354,3,2023-04-12,8,0
3138,71,17,2022-08-20,2,0
3139,1485,12,2024-03-05,3,0
3140,711,19,2024-09-02,5,0
3141,595,2,2022-09-23,10,1
3142,753,13,2024-03-30,2,0
3143,497,3,2023-03-07,5,1
3144,245,4,2024-07-03,1,1
3145,203,6,2024-08-01,10,1
3146,657,12,2022-10-31,7,1
3147,953,9,2023-10-18,2,1
3148,988,13,2023-02-17,10,0
3149,917,6,2024-09-13,5,1
3150,1067,20,2022-11-22,10,1
3151,944,15,2022-08-18,6,1
3152,1419,10,2024-10-15,2,0
3153,1214,10,2022-04-25,8,1
3154,1179,12,2022-02-22,10,1
3155,1441,12,2022-10-14,1,0
3156,604,12,2022-02-11,6,1
3157,1320,14,2023-05-05,3,0
3158,1048,20,2024-07-24,9,0
3159,1454,14,2023-10-26,7,0
3160,1281,16,2023-01-18,3,1
3161,1127,6,2022-11-27,1,0
3162,723,5,2023-04-21,10,1
3163,1039,9,2023-10-11,2,1
3164,1419,3,2022-03-19,3,1
3165,975,6,2023-07-14,6,1
3166,1165,1,2024-03-11,7,1
3167,309,20,2022-12-10,4,1
3168,357,19,2022-03-08,3,1
3169,964,3,2022-08-30,5,0
3170,302,12,2024-04-02,6,0
3171,881,6,2023-06-22,2,1
3172,228,13,2023-09-25,7,0
3173,1464,9,2024-11-05,8,1
3174,217,16,2023-01-14,10,1
3175,430,6,2024-03-19,10,1
3176,130,2,2022-07-20,3,0
3177,789,20,2024-09-04,5,1
3178,1109,18,2024-07-08,5,1
3179,156,11,2024-02-17,5,0
3180,787,2,2024-01-18,8,0
3181,113,7,2024-04-18,2,0
3182,214,1,2024-05-13,4,1
3183,941,4,2024-07-04,6,0
3184,416,2,2024-09-17,2,1
3185,1397,5,2024-08-25,7,0
3186,1479,13,2023-05-19,9,1
3187,180,13,2023-02-10,9,1
3188,1486,13,2023-10-31,2,0
3189,776,12,2023-10-27,1,1
3190,1123,13,2023-05-04,10,0
3191,217,11,2023-05-01,1,0
3192,1224,1,2023-11-06,3,0
3193,298,6,2024-05-16,10,1
3194,97,2,2024-04-29,8,1
3195,702,17,2024-10-09,5,1
3196,398,6,2022-06-11,10,1
3197,185,20,2023-12-01,2,0
3198,414,17,2024-07-11,2,1
3199,507,8,2024-08-23,2,0
3200,405,5,2023-07-13,3,1
3201,600,18,2023-11-14,2,1
3202,1308,6,2022-11-02,9,1
3203,400,20,2023-06-27,3,0
3204,1480,20,2023-04-27,9,1
3205,251,3,2022-08-09,8,1
3206,1078,17,2024-06-16,4,0
3207,75,17,2024-01-30,2,1
3208,1281,2,2022-03-13,1,0
3209,162,6,2022-06-23,4,1
3210,250,14,2024-07-04,10,1
3211,176,19,2023-06-30,5,0
3212,417,9,2023-06-01,3,0
3213,1309,7,2022-05-11,7,1
3214,96,9,2023-01-03,6,0
3215,1225,9,2023-12-02,2,1
3216,1146,13,2023-11-01,3,0
3217,355,4,2023-08-16,7,1
3218,181,8,2023-12-24,1,0
3219,566,1,2023-06-28,5,1
3220,1478,1,2022-07-05,2,0
3221,534,18,2022-07-01,1,0
3222,540,17,2024-11-27,7,1
3223,1334,15,2024-03-17,9,0
3224,481,3,2024-08-26,5,0
3225,56,14,2023-09-04,9,1
3226,751,11,2022-07-12,9,0
3227,33,1,2023-08-13,5,0
3228,1365,17,2024-12-22,1,1
3229,596,15,2023-08-22,2,1
3230,1451,16,2023-01-31,5,1
3231,199,12,2024-01-09,10,1
3232,1006,16,2024-10-18,9,1
3233,1214,15,2024-04-16,9,1
3234,962,11,2024-08-08,8,0
3235,1110,9,2024-04-04,4,0
3236,56,7,2024-03-19,4,1
3237,1001,6,2023-01-14,6,1
3238,406,6,2022-10-14,6,1
3239,276,9,2024-09-26,5,1
3240,1309,7,2024-08-16,7,0
3241,1068,7,2023-12-13,9,1
3242,637,7,2024-11-11,2,1
3243,892,5,2024-11-12,9,0
3244,609,14,2023-05-14,5,0
3245,279,2,2022-05-10,9,1
3246,898,11,2024-06-07,2,1
3247,240,18,2022-05-21,2,0
3248,163,14,2024-09-04,7,0
3249,522,4,2024-11-27,9,0
3250,128,18,2022-02-21,1,0
3251,841,20,2024-08-15,5,0
3252,1076,12,2023-07-14,9,1
3253,908,14,2024-12-13,3,1
3254,384,19,2024-03-01,4,1
3255,1268,1,2023-10-18,8,0
3256,419,5,2022-10-19,10,0
3257,1221,5,2023-08-30,6,0
3258,542,19,2022-09-12,9,0
3259,1428,16,2024-07-09,9,0
3260,375,19,2024-12-11,8,0
3261,1379,15,2022-06-01,10,1
3262,1142,1,2024-02-12,5,0
3263,827,7,2023-05-19,4,1
3264,1456,9,2023-01-20,4,0
3265,870,4,2024-12-07,1,1
3266,362,20,2023-07-05,8,1
3267,581,8,2024-01-16,4,1
3268,13,20,2024-09-29,4,1
3269,1220,11,2022-02-08,4,0
3270,1227,6,2022-05-28,4,0
3271,1118,5,2023-09-12,2,0
3272,636,12,2022-07-25,9,0
3273,471,3,2023-09-20,1,0
3274,811,3,2022-11-11,6,0
3275,1426,12,2024-08-23,5,0
3276,1366,18,2024-02-10,9,0
3277,1306,9,2024-09-07,8,0
3278,1288,8,2023-07-23,5,0
3279,1402,19,2024-02-06,8,0
3280,684,17,2024-12-31,2,1
3281,229,7,2023-09-02,8,1
3282,259,19,2023-08-31,7,1
3283,180,16,2024-02-25,3,0
3284,375,15,2024-03-04,9,1
3285,1172,10,2024-05-14,3,1
3286,684,2,2023-08-14,2,1
3287,506,14,2022-10-04,6,1
3288,148,15,2022-03-12,10,0
3289,1240,2,2022-09-24,6,0
3290,980,11,2023-03-22,3,0
3291,664,19,2023-11-11,10,0
3292,311,20,2023-05-14,6,1
3293,1424,15,2024-06-13,7,1
3294,1415,19,2023-11-10,3,0
3295,428,8,2023-05-10,5,0
3296,261,7,2024-12-01,1,1
3297,1358,16,2022-02-22,7,1
3298,54,12,2023-01-24,3,0
3299,767,5,2023-05-19,1,0
3300,1293,9,2023-12-18,7,1
3301,1223,3,2023-07-25,2,0
3302,529,15,2024-01-06,4,1
3303,803,6,2023-01-19,4,1
3304,109,13,2022-12-14,3,0
3305,779,15,2023-08-03,1,0
3306,923,11,2022-03-31,4,0
3307,1325,20,2022-01-20,2,1
3308,91,19,2023-12-14,9,0
3309,1231,8,2023-01-15,8,0
3310,1145,10,2023-05-03,6,0
3311,363,20,2022-09-23,9,0
3312,280,12,2024-06-27,2,1
3313,761,6,2022-04-02,4,1
3314,1285,3,2022-06-22,4,0
3315,1062,2,2024-07-21,10,1
3316,835,13,2023-12-17,7,0
3317,751,6,2024-07-21,3,0
3318,961,9,2023-03-29,5,0
3319,1120,15,2022-04-17,7,0
3320,515,16,2023-10-27,4,1
3321,1026,16,2022-05-17,10,1
3322,370,4,2024-01-29,2,1
3323,956,9,2022-09-17,2,0
3324,157,20,2023-04-17,6,0
3325,1256,7,2023-11-28,5,1
3326,1081,16,2022-02-18,3,1
3327,510,6,2022-01-16,8,1
3328,1390,11,2022-09-01,2,0
3329,1202,4,2022-03-25,7,1
3330,1097,11,2023-12-16,4,0
3331,596,18,2023-10-30,6,1
3332,148,16,2023-05-27,4,1
3333,928,2,2022-07-21,4,0
3334,362,19,2023-11-11,6,1
3335,665,1,2024-03-08,7,0
3336,324,2,2023-01-23,4,1
3337,59,13,2022-02-10,1,1
3338,1355,2,2022-10-24,3,0
3339,422,11,2024-01-03,4,0
3340,1105,11,2024-08-30,1,1
3341,741,1,2023-01-05,10,1
3342,479,11,2024-12-23,6,0
3343,1471,14,2024-10-10,1,1
3344,617,11,2022-02-13,6,1
3345,424,16,2022-10-20,7,0
3346,1303,17,2023-01-13,10,0
3347,491,6,2022-10-11,1,0
3348,409,2,2023-12-08,6,0
3349,132,3,2022-06-30,9,0
3350,289,7,2023-09-19,1,0
3351,1420,17,2024-01-10,5,0
3352,1338,3,2022-02-01,8,1
3353,1065,7,2024-09-13,9,1
3354,803,7,2022-01-05,6,1
3355,145,11,2022-01-26,4,1
3356,1201,17,2024-01-20,10,1
3357,1177,18,2022-10-26,10,1
3358,964,15,2022-12-19,6,0
3359,406,17,2024-08-22,2,0
3360,972,18,2023-03-21,6,1
3361,1320,1,2024-08-24,6,1
3362,1170,4,2022-10-18,6,1
3363,1352,18,2024-07-17,8,0
3364,753,18,2023-11-25,9,1
3365,1492,6,2023-05-01,1,1
3366,162,18,2024-02-01,5,1
3367,731,7,2023-07-14,1,1
3368,1100,2,2022-07-02,4,1
3369,247,9,2023-07-10,10,0
3370,85,14,2024-03-27,3,1
3371,727,20,2022-04-02,7,0
3372,1369,8,2024-01-05,6,1
3373,883,17,2023-08-15,2,0
3374,1150,16,2024-01-17,1,1
3375,46,18,2023-09-23,2,1
3376,1480,6,2022-02-24,7,0
3377,219,9,2022-08-30,9,0
3378,778,6,2022-01-11,6,0
3379,1280,10,2022-01-18,3,1
3380,1138,13,2023-01-30,8,0
3381,1379,11,2023-04-03,7,1
3382,1500,18,2024-07-04,6,0
3383,694,3,2023-03-02,4,0
3384,941,5,2022-09-14,9,1
3385,1296,2,2022-12-22,5,0
3386,768,15,2022-09-14,3,0
3387,731,3,2022-12-13,7,0
3388,546,1,2023-06-11,7,0
3389,1461,20,2024-10-22,5,0
3390,591,10,2024-05-25,7,0
3391,1293,8,2023-08-26,8,0
3392,964,7,2023-02-17,2,1
3393,1378,5,2024-11-27,7,1
3394,327,2,2023-01-09,5,1
3395,1239,17,2022-09-19,5,1
3396,1147,20,2022-07-18,1,0
3397,696,3,2023-07-17,2,1
3398,251,3,2022-11-21,9,1
3399,980,4,2024-08-16,3,0
3400,311,10,2022-06-09,5,1
3401,1076,11,2023-10-10,5,1
3402,12,19,2023-09-20,9,0
3403,1471,5,2023-07-24,2,1
3404,890,19,2023-09-02,3,1
3405,687,18,2024-12-12,4,0
3406,384,17,2023-07-19,1,1
3407,453,8,2023-01-18,5,1
3408,290,12,2023-10-14,7,1
